title,year,avgRating,votes,directorName,writeName,runtime,genre
Rogue One: A Star Wars Story,2016,7.8,419741,Gareth Edwards,George Lucas,133,"Action,Adventure,Sci-Fi"
Rogue One: A Star Wars Story,2016,7.8,419741,Gareth Edwards,Tony Gilroy,133,"Action,Adventure,Sci-Fi"
Hidden Figures,2016,7.8,147377,Theodore Melfi,Allison Schroeder,127,"Biography,Drama,History"
Hidden Figures,2016,7.8,147377,Theodore Melfi,Theodore Melfi,127,"Biography,Drama,History"
Hidden Figures,2016,7.8,147377,Theodore Melfi,Margot Lee Shetterly,127,"Biography,Drama,History"
Neerja,2016,7.7,16161,Ram Madhvani,Sanyukta Shaikh Chawla,122,"Biography,Drama,Thriller"
Neerja,2016,7.7,16161,Ram Madhvani,Saiwyn Quadras,122,"Biography,Drama,Thriller"
Dear Zindagi,2016,7.7,27942,Gauri Shinde,Gauri Shinde,151,"Drama,Romance"
Moana,2016,7.6,187394,Chris Williams,Chris Williams,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,John Musker,Chris Williams,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Don Hall,Chris Williams,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Ron Clements,Chris Williams,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Chris Williams,John Musker,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,John Musker,John Musker,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Don Hall,John Musker,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Ron Clements,John Musker,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Chris Williams,Jared Bush,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,John Musker,Jared Bush,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Don Hall,Jared Bush,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Ron Clements,Jared Bush,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Chris Williams,Don Hall,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,John Musker,Don Hall,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Don Hall,Don Hall,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Ron Clements,Don Hall,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Chris Williams,Jordan Kandell,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,John Musker,Jordan Kandell,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Don Hall,Jordan Kandell,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Ron Clements,Jordan Kandell,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Chris Williams,Pamela Ribon,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,John Musker,Pamela Ribon,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Don Hall,Pamela Ribon,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Ron Clements,Pamela Ribon,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Chris Williams,Aaron Kandell,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,John Musker,Aaron Kandell,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Don Hall,Aaron Kandell,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Ron Clements,Aaron Kandell,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Chris Williams,Ron Clements,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,John Musker,Ron Clements,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Don Hall,Ron Clements,107,"Adventure,Animation,Comedy"
Moana,2016,7.6,187394,Ron Clements,Ron Clements,107,"Adventure,Animation,Comedy"
Aquarius,2016,7.6,13840,Kleber Mendonça Filho,Kleber Mendonça Filho,146,Drama
Mr. Church,2016,7.6,20138,Bruce Beresford,Susan McMartin,104,"Comedy,Drama"
Hell or High Water,2016,7.6,151714,David Mackenzie,Taylor Sheridan,102,"Crime,Drama,Thriller"
Nocturnal Animals,2016,7.5,175616,Tom Ford,Tom Ford,116,"Crime,Drama,Romance"
Nocturnal Animals,2016,7.5,175616,Tom Ford,Austin Wright,116,"Crime,Drama,Romance"
The Red Turtle,2016,7.5,20363,Michael Dudok de Wit,Michael Dudok de Wit,80,"Animation,Fantasy"
The Red Turtle,2016,7.5,20363,Michael Dudok de Wit,Pascale Ferran,80,"Animation,Fantasy"
Train to Busan,2016,7.5,86601,Sang-ho Yeon,Sang-ho Yeon,118,"Action,Horror,Thriller"
Train to Busan,2016,7.5,86601,Sang-ho Yeon,Joo-Suk Park,118,"Action,Horror,Thriller"
The Jungle Book,2016,7.5,223593,Jon Favreau,Justin Marks,106,"Adventure,Drama,Family"
The Jungle Book,2016,7.5,223593,Jon Favreau,Rudyard Kipling,106,"Adventure,Drama,Family"
Doctor Strange,2016,7.5,402776,Scott Derrickson,Stan Lee,115,"Action,Adventure,Fantasy"
Doctor Strange,2016,7.5,402776,Scott Derrickson,Jon Spaihts,115,"Action,Adventure,Fantasy"
Doctor Strange,2016,7.5,402776,Scott Derrickson,Scott Derrickson,115,"Action,Adventure,Fantasy"
Doctor Strange,2016,7.5,402776,Scott Derrickson,Steve Ditko,115,"Action,Adventure,Fantasy"
Doctor Strange,2016,7.5,402776,Scott Derrickson,C. Robert Cargill,115,"Action,Adventure,Fantasy"
Sully,2016,7.5,175789,Clint Eastwood,Todd Komarnicki,96,"Biography,Drama"
Sully,2016,7.5,175789,Clint Eastwood,Jeffrey Zaslow,96,"Biography,Drama"
Sully,2016,7.5,175789,Clint Eastwood,Chesley Sullenberger,96,"Biography,Drama"
A Monster Calls,2016,7.5,60482,J.A. Bayona,Patrick Ness,108,"Animation,Drama,Fantasy"
A Monster Calls,2016,7.5,60482,J.A. Bayona,Siobhan Dowd,108,"Animation,Drama,Fantasy"
Toni Erdmann,2016,7.5,33761,Maren Ade,Maren Ade,162,"Comedy,Drama"
Miss Sloane,2016,7.5,40517,John Madden,Jonathan Perera,132,"Drama,Thriller"
Eddie the Eagle,2016,7.4,67064,Dexter Fletcher,Sean Macaulay,106,"Biography,Comedy,Drama"
Eddie the Eagle,2016,7.4,67064,Dexter Fletcher,Simon Kelton,106,"Biography,Comedy,Drama"
Me Before You,2016,7.4,143473,Thea Sharrock,Jojo Moyes,106,"Drama,Romance"
The Edge of Seventeen,2016,7.4,70690,Kelly Fremon Craig,Kelly Fremon Craig,104,"Comedy,Drama"
The Wailing,2016,7.4,26996,Hong-jin Na,Hong-jin Na,156,"Horror,Mystery,Thriller"
Two Is a Family,2016,7.4,12826,Hugo Gélin,Jean-André Yerlès,118,"Comedy,Drama"
Two Is a Family,2016,7.4,12826,Hugo Gélin,Guillermo Ríos,118,"Comedy,Drama"
Two Is a Family,2016,7.4,12826,Hugo Gélin,Hugo Gélin,118,"Comedy,Drama"
Two Is a Family,2016,7.4,12826,Hugo Gélin,Eugenio Derbez,118,"Comedy,Drama"
Two Is a Family,2016,7.4,12826,Hugo Gélin,Igor Gotsmanov,118,"Comedy,Drama"
Two Is a Family,2016,7.4,12826,Hugo Gélin,Mathieu Oullion,118,"Comedy,Drama"
Two Is a Family,2016,7.4,12826,Hugo Gélin,Leticia López Margalli,118,"Comedy,Drama"
Paterson,2016,7.4,45765,Jim Jarmusch,Jim Jarmusch,118,"Comedy,Drama,Romance"
Paterson,2016,7.4,45765,Jim Jarmusch,William Carlos Williams,118,"Comedy,Drama,Romance"
Paterson,2016,7.4,45765,Jim Jarmusch,Ron Padgett,118,"Comedy,Drama,Romance"
Moonlight,2016,7.4,191399,Barry Jenkins,Tarell Alvin McCraney,111,Drama
Moonlight,2016,7.4,191399,Barry Jenkins,Barry Jenkins,111,Drama
The Nice Guys,2016,7.4,212435,Shane Black,Shane Black,116,"Action,Comedy,Crime"
The Nice Guys,2016,7.4,212435,Shane Black,Anthony Bagarozzi,116,"Action,Comedy,Crime"
Fantastic Beasts and Where to Find Them,2016,7.4,301060,David Yates,J.K. Rowling,133,"Adventure,Family,Fantasy"
A Street Cat Named Bob,2016,7.4,19771,Roger Spottiswoode,Tim John,103,"Biography,Comedy,Drama"
A Street Cat Named Bob,2016,7.4,19771,Roger Spottiswoode,Maria Nation,103,"Biography,Comedy,Drama"
A Street Cat Named Bob,2016,7.4,19771,Roger Spottiswoode,James Bowen,103,"Biography,Comedy,Drama"
A Street Cat Named Bob,2016,7.4,19771,Roger Spottiswoode,Garry Jenkins,103,"Biography,Comedy,Drama"
Patriots Day,2016,7.4,64376,Peter Berg,Eric Johnson,133,"Crime,Drama,History"
Patriots Day,2016,7.4,64376,Peter Berg,Paul Tamasy,133,"Crime,Drama,History"
Patriots Day,2016,7.4,64376,Peter Berg,Matt Cook,133,"Crime,Drama,History"
Patriots Day,2016,7.4,64376,Peter Berg,Peter Berg,133,"Crime,Drama,History"
Patriots Day,2016,7.4,64376,Peter Berg,Joshua Zetumer,133,"Crime,Drama,History"
Queen of Katwe,2016,7.4,10845,Mira Nair,William Wheeler,124,"Biography,Drama,Sport"
Queen of Katwe,2016,7.4,10845,Mira Nair,Tim Crothers,124,"Biography,Drama,Sport"
The Accountant,2016,7.4,209363,Gavin O'Connor,Bill Dubuque,128,"Action,Crime,Drama"
20th Century Women,2016,7.4,26371,Mike Mills,Mike Mills,119,"Comedy,Drama"
The Conjuring 2,2016,7.4,165109,James Wan,Carey W. Hayes,134,"Horror,Mystery,Thriller"
The Conjuring 2,2016,7.4,165109,James Wan,Chad Hayes,134,"Horror,Mystery,Thriller"
The Conjuring 2,2016,7.4,165109,James Wan,David Leslie Johnson-McGoldrick,134,"Horror,Mystery,Thriller"
The Conjuring 2,2016,7.4,165109,James Wan,James Wan,134,"Horror,Mystery,Thriller"
The Siege of Jadotville,2016,7.3,19570,Richie Smyth,Kevin Brodbin,108,"Action,Drama,Thriller"
The Siege of Jadotville,2016,7.3,19570,Richie Smyth,Declan Power,108,"Action,Drama,Thriller"
13 Hours,2016,7.3,91520,Michael Bay,Chuck Hogan,144,"Action,Drama,History"
13 Hours,2016,7.3,91520,Michael Bay,Mitchell Zuckoff,144,"Action,Drama,History"
The Fundamentals of Caring,2016,7.3,40309,Rob Burnett,Rob Burnett,97,"Comedy,Drama"
The Fundamentals of Caring,2016,7.3,40309,Rob Burnett,Jonathan Evison,97,"Comedy,Drama"
Finding Dory,2016,7.3,189463,Andrew Stanton,Bob Peterson,97,"Adventure,Animation,Comedy"
Finding Dory,2016,7.3,189463,Angus MacLane,Bob Peterson,97,"Adventure,Animation,Comedy"
Finding Dory,2016,7.3,189463,Andrew Stanton,Victoria Strouse,97,"Adventure,Animation,Comedy"
Finding Dory,2016,7.3,189463,Angus MacLane,Victoria Strouse,97,"Adventure,Animation,Comedy"
Finding Dory,2016,7.3,189463,Andrew Stanton,Andrew Stanton,97,"Adventure,Animation,Comedy"
Finding Dory,2016,7.3,189463,Angus MacLane,Andrew Stanton,97,"Adventure,Animation,Comedy"
Finding Dory,2016,7.3,189463,Andrew Stanton,Angus MacLane,97,"Adventure,Animation,Comedy"
Finding Dory,2016,7.3,189463,Angus MacLane,Angus MacLane,97,"Adventure,Animation,Comedy"
Split,2016,7.3,260188,M. Night Shyamalan,M. Night Shyamalan,117,"Horror,Thriller"
Snowden,2016,7.3,103421,Oliver Stone,Luke Harding,134,"Biography,Drama,Thriller"
Snowden,2016,7.3,103421,Oliver Stone,Kieran Fitzgerald,134,"Biography,Drama,Thriller"
Snowden,2016,7.3,103421,Oliver Stone,Oliver Stone,134,"Biography,Drama,Thriller"
Snowden,2016,7.3,103421,Oliver Stone,Anatoly Kucherena,134,"Biography,Drama,Thriller"
Deepwater Horizon,2016,7.2,117985,Peter Berg,David Rohde,107,"Action,Drama,Thriller"
Deepwater Horizon,2016,7.2,117985,Peter Berg,Matthew Sand,107,"Action,Drama,Thriller"
Deepwater Horizon,2016,7.2,117985,Peter Berg,Stephanie Saul,107,"Action,Drama,Thriller"
Deepwater Horizon,2016,7.2,117985,Peter Berg,David Barstow,107,"Action,Drama,Thriller"
Deepwater Horizon,2016,7.2,117985,Peter Berg,Matthew Michael Carnahan,107,"Action,Drama,Thriller"
Wazir,2016,7.2,14507,Bejoy Nambiar,Bejoy Nambiar,103,"Action,Crime,Drama"
Wazir,2016,7.2,14507,Bejoy Nambiar,Gazal Dhaliwal,103,"Action,Crime,Drama"
Wazir,2016,7.2,14507,Bejoy Nambiar,Abhijat Joshi,103,"Action,Crime,Drama"
Wazir,2016,7.2,14507,Bejoy Nambiar,Vidhu Vinod Chopra,103,"Action,Crime,Drama"
Wazir,2016,7.2,14507,Bejoy Nambiar,Abhijeet Deshpande,103,"Action,Crime,Drama"
Wazir,2016,7.2,14507,Bejoy Nambiar,Natasha Sahgal,103,"Action,Crime,Drama"
Wazir,2016,7.2,14507,Bejoy Nambiar,Shubhra Marfatia,103,"Action,Crime,Drama"
Elle,2016,7.2,48029,Paul Verhoeven,Philippe Djian,130,"Crime,Drama,Thriller"
Elle,2016,7.2,48029,Paul Verhoeven,Harold Manning,130,"Crime,Drama,Thriller"
Elle,2016,7.2,48029,Paul Verhoeven,David Birke,130,"Crime,Drama,Thriller"
The Light Between Oceans,2016,7.2,38861,Derek Cianfrance,M.L. Stedman,133,"Drama,Romance"
The Light Between Oceans,2016,7.2,38861,Derek Cianfrance,Derek Cianfrance,133,"Drama,Romance"
Silence,2016,7.2,74316,Martin Scorsese,Shûsaku Endô,161,"Adventure,Drama,History"
Silence,2016,7.2,74316,Martin Scorsese,Jay Cocks,161,"Adventure,Drama,History"
Silence,2016,7.2,74316,Martin Scorsese,Martin Scorsese,161,"Adventure,Drama,History"
The Founder,2016,7.2,80005,John Lee Hancock,Robert D. Siegel,115,"Biography,Drama,History"
Fences,2016,7.2,74154,Denzel Washington,August Wilson,139,Drama
10 Cloverfield Lane,2016,7.2,234394,Dan Trachtenberg,Damien Chazelle,103,"Drama,Horror,Mystery"
10 Cloverfield Lane,2016,7.2,234394,Dan Trachtenberg,Matthew Stuecken,103,"Drama,Horror,Mystery"
10 Cloverfield Lane,2016,7.2,234394,Dan Trachtenberg,Josh Campbell,103,"Drama,Horror,Mystery"
Anthropoid,2016,7.2,33194,Sean Ellis,Sean Ellis,120,"Biography,History,Thriller"
Anthropoid,2016,7.2,33194,Sean Ellis,Anthony Frewin,120,"Biography,History,Thriller"
Pelé: Birth of a Legend,2016,7.2,11189,Jeff Zimbalist,Jeff Zimbalist,107,"Biography,Drama,Sport"
Pelé: Birth of a Legend,2016,7.2,11189,Michael Zimbalist,Jeff Zimbalist,107,"Biography,Drama,Sport"
Pelé: Birth of a Legend,2016,7.2,11189,Jeff Zimbalist,Michael Zimbalist,107,"Biography,Drama,Sport"
Pelé: Birth of a Legend,2016,7.2,11189,Michael Zimbalist,Michael Zimbalist,107,"Biography,Drama,Sport"
Fan,2016,7.2,36052,Maneesh Sharma,Habib Faisal,138,"Action,Drama,Thriller"
Fan,2016,7.2,36052,Maneesh Sharma,Sharat Katariya,138,"Action,Drama,Thriller"
Fan,2016,7.2,36052,Maneesh Sharma,Maneesh Sharma,138,"Action,Drama,Thriller"
Rustom,2016,7.1,17335,Dharmendra Suresh Desai,Vipul K. Rawal,148,"Crime,Drama,Thriller"
War Dogs,2016,7.1,135662,Todd Phillips,Stephen Chin,114,"Comedy,Crime,Drama"
War Dogs,2016,7.1,135662,Todd Phillips,Todd Phillips,114,"Comedy,Crime,Drama"
War Dogs,2016,7.1,135662,Todd Phillips,Guy Lawson,114,"Comedy,Crime,Drama"
War Dogs,2016,7.1,135662,Todd Phillips,Jason Smilovic,114,"Comedy,Crime,Drama"
Julieta,2016,7.1,21455,Pedro Almodóvar,Alice Munro,99,"Drama,Mystery,Romance"
Julieta,2016,7.1,21455,Pedro Almodóvar,Pedro Almodóvar,99,"Drama,Mystery,Romance"
Don't Breathe,2016,7.1,157326,Fede Alvarez,Fede Alvarez,88,"Crime,Horror,Thriller"
Don't Breathe,2016,7.1,157326,Fede Alvarez,Rodo Sayagues,88,"Crime,Horror,Thriller"
Race,2016,7.1,27937,Stephen Hopkins,Joe Shrapnel,134,"Biography,Drama,Sport"
Race,2016,7.1,27937,Stephen Hopkins,Anna Waterhouse,134,"Biography,Drama,Sport"
Allied,2016,7.1,108947,Robert Zemeckis,Steven Knight,124,"Action,Drama,Romance"
Miracles from Heaven,2016,7.1,14944,Patricia Riggen,Randy Brown,109,"Biography,Drama,Family"
Miracles from Heaven,2016,7.1,14944,Patricia Riggen,Christy Beam,109,"Biography,Drama,Family"
Sing,2016,7.1,96891,Garth Jennings,Garth Jennings,108,"Animation,Comedy,Family"
Sing,2016,7.1,96891,Christophe Lourdelet,Garth Jennings,108,"Animation,Comedy,Family"
Star Trek: Beyond,2016,7.1,192727,Justin Lin,Simon Pegg,122,"Action,Adventure,Sci-Fi"
Star Trek: Beyond,2016,7.1,192727,Justin Lin,Gene Roddenberry,122,"Action,Adventure,Sci-Fi"
Star Trek: Beyond,2016,7.1,192727,Justin Lin,John D. Payne,122,"Action,Adventure,Sci-Fi"
Star Trek: Beyond,2016,7.1,192727,Justin Lin,Roberto Orci,122,"Action,Adventure,Sci-Fi"
Star Trek: Beyond,2016,7.1,192727,Justin Lin,Patrick McKay,122,"Action,Adventure,Sci-Fi"
Star Trek: Beyond,2016,7.1,192727,Justin Lin,Doug Jung,122,"Action,Adventure,Sci-Fi"
Kung Fu Panda 3,2016,7.1,102261,Alessandro Carloni,Glenn Berger,95,"Action,Adventure,Animation"
Kung Fu Panda 3,2016,7.1,102261,Jennifer Yuh Nelson,Glenn Berger,95,"Action,Adventure,Animation"
Kung Fu Panda 3,2016,7.1,102261,Alessandro Carloni,Jonathan Aibel,95,"Action,Adventure,Animation"
Kung Fu Panda 3,2016,7.1,102261,Jennifer Yuh Nelson,Jonathan Aibel,95,"Action,Adventure,Animation"
Sultan,2016,7.1,29990,Ali Abbas Zafar,Ali Abbas Zafar,170,"Action,Drama,Sport"
Brimstone,2016,7.1,24102,Martin Koolhoven,Martin Koolhoven,148,"Thriller,Western"
Passengers,2016,7.0,270827,Morten Tyldum,Jon Spaihts,116,"Drama,Sci-Fi,Thriller"
American Honey,2016,7.0,26823,Andrea Arnold,Andrea Arnold,163,"Adventure,Drama,Romance"
Swiss Army Man,2016,7.0,79349,Dan Kwan,Dan Kwan,97,"Adventure,Comedy,Drama"
Swiss Army Man,2016,7.0,79349,Daniel Scheinert,Dan Kwan,97,"Adventure,Comedy,Drama"
Swiss Army Man,2016,7.0,79349,Dan Kwan,Daniel Scheinert,97,"Adventure,Comedy,Drama"
Swiss Army Man,2016,7.0,79349,Daniel Scheinert,Daniel Scheinert,97,"Adventure,Comedy,Drama"
X-Men: Apocalypse,2016,7.0,316156,Bryan Singer,Dan Harris,144,"Action,Adventure,Sci-Fi"
X-Men: Apocalypse,2016,7.0,316156,Bryan Singer,Bryan Singer,144,"Action,Adventure,Sci-Fi"
X-Men: Apocalypse,2016,7.0,316156,Bryan Singer,Stan Lee,144,"Action,Adventure,Sci-Fi"
X-Men: Apocalypse,2016,7.0,316156,Bryan Singer,Jack Kirby,144,"Action,Adventure,Sci-Fi"
X-Men: Apocalypse,2016,7.0,316156,Bryan Singer,Simon Kinberg,144,"Action,Adventure,Sci-Fi"
X-Men: Apocalypse,2016,7.0,316156,Bryan Singer,Michael Dougherty,144,"Action,Adventure,Sci-Fi"
Loving,2016,7.0,24673,Jeff Nichols,Jeff Nichols,123,"Biography,Drama,Romance"
The Infiltrator,2016,7.0,55602,Brad Furman,Robert Mazur,127,"Biography,Crime,Drama"
The Infiltrator,2016,7.0,55602,Brad Furman,Ellen Sue Brown,127,"Biography,Crime,Drama"
Everybody Wants Some!!,2016,7.0,43565,Richard Linklater,Richard Linklater,117,Comedy
Raw,2016,7.0,38018,Julia Ducournau,Julia Ducournau,99,"Drama,Horror"
Amanda Knox,2016,7.0,13257,Brian McGinn,Brian McGinn,92,"Crime,Documentary"
Amanda Knox,2016,7.0,13257,Rod Blackhurst,Brian McGinn,92,"Crime,Documentary"
Amanda Knox,2016,7.0,13257,Brian McGinn,Matthew Hamachek,92,"Crime,Documentary"
Amanda Knox,2016,7.0,13257,Rod Blackhurst,Matthew Hamachek,92,"Crime,Documentary"
Florence Foster Jenkins,2016,6.9,39796,Stephen Frears,Nicholas Martin,111,"Biography,Comedy,Drama"
Free State of Jones,2016,6.9,38318,Gary Ross,Leonard Hartman,139,"Action,Biography,Drama"
Free State of Jones,2016,6.9,38318,Gary Ross,Gary Ross,139,"Action,Biography,Drama"
Warcraft,2016,6.9,208946,Duncan Jones,Duncan Jones,123,"Action,Adventure,Fantasy"
Warcraft,2016,6.9,208946,Duncan Jones,Charles Leavitt,123,"Action,Adventure,Fantasy"
The Magnificent Seven,2016,6.9,151567,Antoine Fuqua,Richard Wenk,132,"Action,Adventure,Western"
The Magnificent Seven,2016,6.9,151567,Antoine Fuqua,Nic Pizzolatto,132,"Action,Adventure,Western"
The Magnificent Seven,2016,6.9,151567,Antoine Fuqua,Shinobu Hashimoto,132,"Action,Adventure,Western"
The Magnificent Seven,2016,6.9,151567,Antoine Fuqua,Hideo Oguni,132,"Action,Adventure,Western"
The Magnificent Seven,2016,6.9,151567,Antoine Fuqua,Akira Kurosawa,132,"Action,Adventure,Western"
Under the Shadow,2016,6.9,15269,Babak Anvari,Babak Anvari,84,"Drama,Horror,Thriller"
Lady Macbeth,2016,6.9,11536,William Oldroyd,Alice Birch,89,"Drama,Romance"
Lady Macbeth,2016,6.9,11536,William Oldroyd,Nikolai Leskov,89,"Drama,Romance"
It's Only the End of the World,2016,6.9,15432,Xavier Dolan,Jean-Luc Lagarce,97,Drama
It's Only the End of the World,2016,6.9,15432,Xavier Dolan,Xavier Dolan,97,Drama
Collateral Beauty,2016,6.8,67914,David Frankel,Allan Loeb,97,"Drama,Romance"
Kingsglaive: Final Fantasy XV,2016,6.8,16947,Takeshi Nozue,Takashi Hasegawa,110,"Action,Adventure,Animation"
A United Kingdom,2016,6.8,10136,Amma Asante,Susan Williams,111,"Biography,Drama,Romance"
A United Kingdom,2016,6.8,10136,Amma Asante,Guy Hibbert,111,"Biography,Drama,Romance"
Storks,2016,6.8,45257,Doug Sweetland,Nicholas Stoller,87,"Adventure,Animation,Comedy"
Storks,2016,6.8,45257,Nicholas Stoller,Nicholas Stoller,87,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Éric Warin,Laurent Zeitoun,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Mimi Maynard,Laurent Zeitoun,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Eric Summer,Laurent Zeitoun,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Paulette Victor-Lifton,Laurent Zeitoun,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Éric Warin,Carol Noble,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Mimi Maynard,Carol Noble,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Eric Summer,Carol Noble,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Paulette Victor-Lifton,Carol Noble,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Éric Warin,Eric Summer,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Mimi Maynard,Eric Summer,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Eric Summer,Eric Summer,89,"Adventure,Animation,Comedy"
Leap!,2016,6.8,13219,Paulette Victor-Lifton,Eric Summer,89,"Adventure,Animation,Comedy"
Don't Think Twice,2016,6.8,13625,Mike Birbiglia,Mike Birbiglia,92,"Comedy,Drama"
Their Finest,2016,6.8,12367,Lone Scherfig,Lissa Evans,117,"Comedy,Drama,Romance"
Their Finest,2016,6.8,12367,Lone Scherfig,Gaby Chiappe,117,"Comedy,Drama,Romance"
Bleed for This,2016,6.8,18468,Ben Younger,Pippa Bianco,117,"Biography,Drama,Sport"
Bleed for This,2016,6.8,18468,Ben Younger,Ben Younger,117,"Biography,Drama,Sport"
Bleed for This,2016,6.8,18468,Ben Younger,Angelo Pizzo,117,"Biography,Drama,Sport"
The Autopsy of Jane Doe,2016,6.8,59907,André Øvredal,Ian Goldberg,86,"Horror,Mystery,Thriller"
The Autopsy of Jane Doe,2016,6.8,59907,André Øvredal,Richard Naing,86,"Horror,Mystery,Thriller"
The Finest Hours,2016,6.8,51571,Craig Gillespie,Scott Silver,117,"Action,Drama,History"
The Finest Hours,2016,6.8,51571,Craig Gillespie,Eric Johnson,117,"Action,Drama,History"
The Finest Hours,2016,6.8,51571,Craig Gillespie,Michael J. Tougias,117,"Action,Drama,History"
The Finest Hours,2016,6.8,51571,Craig Gillespie,Casey Sherman,117,"Action,Drama,History"
The Finest Hours,2016,6.8,51571,Craig Gillespie,Paul Tamasy,117,"Action,Drama,History"
Miss Peregrine's Home for Peculiar Children,2016,6.7,127313,Tim Burton,Jane Goldman,127,"Adventure,Drama,Family"
Miss Peregrine's Home for Peculiar Children,2016,6.7,127313,Tim Burton,Ransom Riggs,127,"Adventure,Drama,Family"
The Girl with All the Gifts,2016,6.7,39041,Colm McCarthy,Mike Carey,111,"Drama,Horror,Thriller"
Popstar: Never Stop Never Stopping,2016,6.7,39524,Jorma Taccone,Jorma Taccone,87,"Comedy,Music"
Popstar: Never Stop Never Stopping,2016,6.7,39524,Akiva Schaffer,Jorma Taccone,87,"Comedy,Music"
Popstar: Never Stop Never Stopping,2016,6.7,39524,Jorma Taccone,Akiva Schaffer,87,"Comedy,Music"
Popstar: Never Stop Never Stopping,2016,6.7,39524,Akiva Schaffer,Akiva Schaffer,87,"Comedy,Music"
Popstar: Never Stop Never Stopping,2016,6.7,39524,Jorma Taccone,Andy Samberg,87,"Comedy,Music"
Popstar: Never Stop Never Stopping,2016,6.7,39524,Akiva Schaffer,Andy Samberg,87,"Comedy,Music"
Tallulah,2016,6.7,12722,Sian Heder,Sian Heder,111,"Comedy,Drama,Romance"
Jackie,2016,6.7,58889,Pablo Larraín,Noah Oppenheim,100,"Biography,Drama,History"
Gold,2016,6.7,42945,Stephen Gaghan,John Zinman,120,"Adventure,Drama,Thriller"
Gold,2016,6.7,42945,Stephen Gaghan,Patrick Massett,120,"Adventure,Drama,Thriller"
Shin Godzilla,2016,6.7,14483,Shinji Higuchi,Hideaki Anno,120,"Action,Adventure,Drama"
Shin Godzilla,2016,6.7,14483,Hideaki Anno,Hideaki Anno,120,"Action,Adventure,Drama"
Shin Godzilla,2016,6.7,14483,Shinji Higuchi,Sean Whitley,120,"Action,Adventure,Drama"
Shin Godzilla,2016,6.7,14483,Hideaki Anno,Sean Whitley,120,"Action,Adventure,Drama"
Pete's Dragon,2016,6.7,44667,David Lowery,S.S. Field,102,"Action,Adventure,Comedy"
Pete's Dragon,2016,6.7,44667,David Lowery,Malcolm Marmorstein,102,"Action,Adventure,Comedy"
Pete's Dragon,2016,6.7,44667,David Lowery,Toby Halbrooks,102,"Action,Adventure,Comedy"
Pete's Dragon,2016,6.7,44667,David Lowery,David Lowery,102,"Action,Adventure,Comedy"
Pete's Dragon,2016,6.7,44667,David Lowery,Seton I. Miller,102,"Action,Adventure,Comedy"
Nerve,2016,6.6,90202,Henry Joost,Jeanne Ryan,96,"Action,Adventure,Crime"
Nerve,2016,6.6,90202,Ariel Schulman,Jeanne Ryan,96,"Action,Adventure,Crime"
Nerve,2016,6.6,90202,Henry Joost,Jessica Sharzer,96,"Action,Adventure,Crime"
Nerve,2016,6.6,90202,Ariel Schulman,Jessica Sharzer,96,"Action,Adventure,Crime"
